order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
5677,2022-08-17,CS120,Tamil Nadu,Office Supplies,Labels,P219,3.3,5,16.52,10
5678,2020-08-19,CS219,Telangana,Office Supplies,Storage,P930,21.39,6,128.34,10
5679,2022-01-10,CS197,Madhya Pradesh,Office Supplies,Paper,P564,5.98,6,35.88,7
5680,2022-02-21,CS216,Assam,Furniture,Furnishings,P463,9.78,7,68.43,7
5681,2022-05-16,CS113,Nagaland,Furniture,Furnishings,P1337,9.48,2,18.96,6
5682,2022-02-25,CS105,Tripura,Office Supplies,Envelopes,P1495,31.99,2,63.97,7
5683,2022-12-28,CS142,Haryana,Office Supplies,Paper,P977,5.08,7,35.56,6
5684,2023-10-07,CS164,Meghalaya,Technology,Phones,P953,48.99,2,97.98,10
5685,2024-01-09,CS223,Arunachal Pradesh,Furniture,Furnishings,P98,88.78,6,532.7,6
5686,2020-03-31,CS124,West Bengal,Office Supplies,Art,P1625,2.46,2,4.91,7
5687,2021-01-22,CS106,Kerala,Office Supplies,Storage,P618,23.65,5,118.25,5
5688,2023-09-27,CS153,Madhya Pradesh,Furniture,Chairs,P1256,122.99,3,368.97,9
5689,2022-08-05,CS223,Himachal Pradesh,Office Supplies,Supplies,P389,6.84,2,13.68,7
5690,2020-01-29,CS144,Meghalaya,Office Supplies,Envelopes,P230,2.04,2,4.08,7
5691,2020-11-15,CS202,Andhra Pradesh,Office Supplies,Labels,P822,6.3,3,18.9,6
5692,2021-05-14,CS109,Gujarat,Office Supplies,Binders,P25,1.5,7,10.53,6
5693,2021-02-17,CS186,Tamil Nadu,Office Supplies,Paper,P1098,3.98,3,11.95,10
5694,2020-03-24,CS233,Jharkhand,Furniture,Furnishings,P1756,7,4,28,3
5695,2020-10-26,CS160,Telangana,Office Supplies,Binders,P247,1.74,7,12.2,6
5696,2023-08-14,CS165,Manipur,Office Supplies,Binders,P334,3.31,4,13.22,2
5697,2023-10-15,CS134,Madhya Pradesh,Furniture,Chairs,P416,61.58,3,184.75,2
5698,2020-08-06,CS205,Rajasthan,Furniture,Chairs,P1396,77.69,2,155.37,5
5699,2020-11-01,CS101,Tamil Nadu,Office Supplies,Storage,P917,20.98,2,41.96,5
5700,2021-05-13,CS135,Mizoram,Office Supplies,Paper,P65,8.34,5,41.7,4
5701,2021-05-03,CS170,Haryana,Furniture,Furnishings,P806,12.64,5,63.2,5
5702,2022-11-23,CS146,Karnataka,Furniture,Furnishings,P1347,10.72,2,21.44,3
5703,2021-01-29,CS175,Gujarat,Office Supplies,Storage,P136,56.78,9,511.06,8
5704,2023-10-29,CS202,Kerala,Office Supplies,Binders,P406,6.38,1,6.38,4
5705,2020-07-03,CS194,Sikkim,Office Supplies,Paper,P328,6.48,1,6.48,6
5706,2022-12-16,CS195,Rajasthan,Furniture,Furnishings,P810,42.65,3,127.95,1
5707,2023-10-12,CS137,Rajasthan,Office Supplies,Binders,P1665,63.2,7,442.37,3
5708,2020-08-28,CS139,Sikkim,Office Supplies,Envelopes,P839,60.98,5,304.9,4
5709,2020-03-06,CS151,Bihar,Furniture,Chairs,P434,112.65,5,563.24,7
5710,2021-12-02,CS154,Uttarakhand,Furniture,Tables,P1037,131.06,3,393.17,2
5711,2021-10-25,CS180,Meghalaya,Office Supplies,Labels,P850,3.99,4,15.94,2
5712,2021-04-29,CS106,Andhra Pradesh,Office Supplies,Paper,P65,6.67,9,60.05,4
5713,2020-05-06,CS103,Arunachal Pradesh,Office Supplies,Binders,P362,5.02,1,5.02,7
5714,2020-06-30,CS220,Meghalaya,Office Supplies,Art,P781,4.14,4,16.56,3
5715,2023-07-22,CS235,West Bengal,Technology,Accessories,P298,99.99,5,499.95,3
5716,2020-08-06,CS133,Gujarat,Office Supplies,Art,P1473,3.04,1,3.04,9
5717,2023-10-28,CS220,Punjab,Furniture,Chairs,P1210,100.98,2,201.96,6
5718,2020-08-03,CS187,Uttarakhand,Furniture,Furnishings,P1698,6.24,11,68.64,8
5719,2023-09-05,CS133,Chhattisgarh,Office Supplies,Appliances,P1296,286.26,1,286.26,5
5720,2022-04-04,CS214,Jharkhand,Office Supplies,Storage,P836,12.11,2,24.22,4
5721,2020-09-19,CS230,Gujarat,Office Supplies,Storage,P333,110.51,3,331.54,3
5722,2023-03-17,CS215,Mizoram,Furniture,Bookcases,P1206,238.84,2,477.67,5
5723,2021-05-03,CS236,Meghalaya,Office Supplies,Paper,P989,2.18,5,10.9,10
5724,2020-03-26,CS137,Tamil Nadu,Office Supplies,Labels,P799,14.8,2,29.6,7
5725,2020-02-13,CS148,Arunachal Pradesh,Office Supplies,Labels,P466,4.98,1,4.98,3
5726,2021-12-19,CS230,Jharkhand,Technology,Copiers,P1309,159.99,3,479.98,1
5727,2023-05-12,CS159,Andhra Pradesh,Technology,Phones,P1259,5.59,8,44.74,1
5728,2023-10-01,CS176,Haryana,Office Supplies,Art,P1442,2.88,2,5.76,1
5729,2022-10-08,CS186,Mizoram,Furniture,Chairs,P1023,120.79,4,483.14,2
5730,2020-01-20,CS222,Haryana,Furniture,Chairs,P48,249.19,3,747.56,8
5731,2020-06-23,CS114,Madhya Pradesh,Office Supplies,Envelopes,P22,4.47,2,8.93,10
5732,2022-06-10,CS168,Haryana,Furniture,Bookcases,P385,84.99,5,424.96,4
5733,2020-03-11,CS171,Mizoram,Office Supplies,Appliances,P588,39.48,6,236.88,9
5734,2022-09-21,CS217,Meghalaya,Office Supplies,Paper,P1397,5.98,5,29.9,6
5735,2022-03-22,CS196,Sikkim,Technology,Accessories,P1598,25,4,100,1
5736,2020-04-19,CS150,Arunachal Pradesh,Office Supplies,Paper,P1641,9.99,1,9.99,9
5737,2020-08-16,CS158,Arunachal Pradesh,Office Supplies,Storage,P1188,17.15,3,51.45,9
5738,2023-02-05,CS110,Goa,Office Supplies,Labels,P686,2.61,3,7.83,4
5739,2020-06-15,CS181,Goa,Office Supplies,Art,P761,7.08,5,35.4,10
5740,2020-10-29,CS229,Bihar,Office Supplies,Paper,P690,5.98,5,29.9,8
5741,2023-09-24,CS132,Madhya Pradesh,Office Supplies,Paper,P1757,6.48,2,12.96,5
5742,2023-08-20,CS123,Andhra Pradesh,Technology,Accessories,P1542,143.99,3,431.98,4
5743,2022-09-13,CS206,Maharashtra,Office Supplies,Binders,P1346,7.81,2,15.62,9
5744,2020-11-03,CS174,Mizoram,Office Supplies,Appliances,P1758,46.52,2,93.03,1
5745,2022-10-30,CS112,Kerala,Furniture,Chairs,P1156,90.99,5,454.97,1
5746,2023-11-05,CS122,Mizoram,Office Supplies,Binders,P979,3.41,2,6.82,8
5747,2021-03-20,CS134,Manipur,Furniture,Bookcases,P1447,136.67,7,956.66,10
5748,2020-05-07,CS103,West Bengal,Office Supplies,Binders,P310,0.97,3,2.91,2
5749,2021-06-15,CS187,Uttarakhand,Technology,Phones,P1086,500.79,2,1001.58,7
5750,2023-12-23,CS187,Rajasthan,Office Supplies,Paper,P608,5.98,3,17.94,10
5751,2021-08-24,CS231,Goa,Office Supplies,Art,P203,4.63,3,13.89,7
5752,2023-03-19,CS119,Chhattisgarh,Office Supplies,Paper,P843,24.79,4,99.14,10
5753,2023-02-03,CS160,Chhattisgarh,Office Supplies,Labels,P96,3.99,4,15.94,10
5754,2023-01-03,CS107,Madhya Pradesh,Office Supplies,Art,P1759,5.84,7,40.88,9
5755,2022-05-24,CS232,Arunachal Pradesh,Office Supplies,Paper,P168,18.97,1,18.97,2
5756,2023-07-12,CS184,Uttar Pradesh,Technology,Accessories,P1620,69.99,3,209.97,10
5757,2021-09-01,CS237,Mizoram,Office Supplies,Binders,P703,20.98,3,62.94,1
5758,2020-01-05,CS235,Meghalaya,Office Supplies,Art,P1238,2.88,9,25.92,3
5759,2021-09-24,CS118,Jharkhand,Office Supplies,Binders,P877,5.45,5,27.24,8
5760,2023-04-30,CS219,Madhya Pradesh,Office Supplies,Art,P45,2.63,4,10.5,7
5761,2021-07-09,CS109,Nagaland,Technology,Phones,P388,286.4,3,859.2,8
5762,2023-08-02,CS216,Tripura,Technology,Accessories,P307,36.24,1,36.24,9
5763,2021-03-18,CS111,Madhya Pradesh,Office Supplies,Binders,P74,0.98,2,1.96,10
5764,2021-01-11,CS216,Tamil Nadu,Furniture,Bookcases,P29,104.78,5,523.92,9
5765,2020-11-24,CS177,Andhra Pradesh,Furniture,Chairs,P95,48.71,4,194.85,4
5766,2021-08-10,CS210,Arunachal Pradesh,Technology,Phones,P504,34.95,2,69.9,6
5767,2022-04-09,CS178,Mizoram,Furniture,Furnishings,P599,8.37,5,41.85,7
5768,2023-07-14,CS229,Tamil Nadu,Furniture,Tables,P474,330.59,1,330.59,2
5769,2023-04-19,CS169,Meghalaya,Technology,Accessories,P1038,26.5,3,79.51,9
5770,2023-09-02,CS145,Kerala,Office Supplies,Paper,P372,28.35,1,28.35,1
5771,2023-02-18,CS207,Punjab,Office Supplies,Binders,P264,1.35,4,5.39,9
5772,2022-06-26,CS176,Manipur,Office Supplies,Art,P109,3.87,8,30.98,5
5773,2020-05-20,CS118,Karnataka,Office Supplies,Appliances,P809,20.48,3,61.44,2
5774,2022-02-03,CS133,Kerala,Office Supplies,Binders,P813,9.13,6,54.79,3
5775,2022-02-01,CS107,Bihar,Office Supplies,Storage,P91,16.24,2,32.48,7
5776,2020-04-23,CS188,Uttarakhand,Technology,Copiers,P1696,3499.99,5,17499.95,2
5777,2022-07-12,CS221,Himachal Pradesh,Office Supplies,Binders,P689,367.99,2,735.98,6
5778,2021-06-04,CS181,Himachal Pradesh,Office Supplies,Binders,P833,4.91,7,34.37,7
5779,2023-04-29,CS106,Manipur,Office Supplies,Art,P1607,16.98,2,33.96,4
5780,2022-08-31,CS157,Gujarat,Office Supplies,Envelopes,P22,7.83,2,15.65,10
5781,2022-11-08,CS137,Odisha,Furniture,Chairs,P1396,99.88,6,599.29,7
5782,2020-09-14,CS115,Tripura,Furniture,Furnishings,P170,7.62,5,38.08,9
5783,2020-08-07,CS108,Uttarakhand,Office Supplies,Labels,P912,3.08,2,6.16,9
5784,2021-12-09,CS110,Chhattisgarh,Furniture,Chairs,P8,228.79,4,915.14,5
5785,2023-07-05,CS159,Tripura,Office Supplies,Paper,P830,4.28,2,8.56,7
5786,2020-07-03,CS192,Manipur,Office Supplies,Paper,P142,48.91,2,97.82,8
5787,2021-10-29,CS164,Jharkhand,Office Supplies,Envelopes,P1105,8.54,7,59.75,8
5788,2023-08-12,CS135,Mizoram,Office Supplies,Binders,P418,30.4,1,30.4,2
5789,2021-04-07,CS215,Kerala,Technology,Copiers,P378,599.99,9,5399.91,9
5790,2020-08-04,CS176,Andhra Pradesh,Office Supplies,Storage,P1760,39.7,3,119.1,5
5791,2023-01-23,CS234,Tripura,Furniture,Tables,P1600,119.69,2,239.37,4
5792,2023-05-02,CS112,Madhya Pradesh,Technology,Phones,P1131,17.56,3,52.68,9
5793,2020-01-28,CS107,Jharkhand,Furniture,Furnishings,P1522,3.86,3,11.57,6
5794,2022-10-06,CS231,Assam,Office Supplies,Binders,P873,5.77,5,28.85,6
5795,2023-07-29,CS200,Jharkhand,Technology,Machines,P1761,117.29,6,703.71,10
5796,2022-08-07,CS157,Sikkim,Office Supplies,Binders,P1172,4.48,4,17.9,10
5797,2022-11-10,CS136,Jharkhand,Office Supplies,Binders,P971,3,4,11.98,4
5798,2023-03-11,CS159,Mizoram,Technology,Accessories,P964,13.59,5,67.96,4
5799,2021-07-30,CS204,Gujarat,Office Supplies,Binders,P979,13.63,2,27.26,1
5800,2023-05-01,CS165,Jharkhand,Technology,Machines,P509,279.2,3,837.6,1
5801,2021-12-28,CS104,Telangana,Office Supplies,Paper,P1134,5.28,2,10.56,3
5802,2022-04-30,CS117,Andhra Pradesh,Office Supplies,Labels,P1460,2.47,2,4.93,8
5803,2022-08-11,CS160,Tamil Nadu,Office Supplies,Fasteners,P13,7.78,12,93.36,2
5804,2021-01-28,CS224,Telangana,Furniture,Furnishings,P1528,6.46,8,51.71,5
5805,2021-09-11,CS124,Gujarat,Office Supplies,Paper,P706,30.98,2,61.96,3
5806,2023-01-23,CS173,Chhattisgarh,Office Supplies,Labels,P1434,10.02,6,60.14,6
5807,2021-07-21,CS164,Bihar,Office Supplies,Storage,P1762,77.54,5,387.72,3
5808,2022-06-17,CS108,Nagaland,Technology,Phones,P1202,6,4,23.98,2
5809,2022-12-31,CS238,Karnataka,Office Supplies,Paper,P259,4.79,4,19.14,8
5810,2020-03-20,CS173,Tripura,Furniture,Furnishings,P512,83.21,4,332.83,7
5811,2023-05-01,CS138,Chhattisgarh,Office Supplies,Art,P1042,1.41,1,1.41,7
5812,2023-08-06,CS214,Uttarakhand,Furniture,Furnishings,P1446,84.79,2,169.57,8
5813,2022-03-31,CS143,Rajasthan,Office Supplies,Supplies,P278,10.31,2,20.61,7
5814,2023-05-06,CS218,Assam,Office Supplies,Binders,P476,1.37,3,4.1,4
5815,2021-05-29,CS209,Telangana,Furniture,Bookcases,P1763,30.29,3,90.88,3
5816,2020-07-04,CS144,Uttarakhand,Technology,Phones,P586,15.99,1,15.99,6
5817,2023-03-02,CS128,Uttar Pradesh,Furniture,Chairs,P1418,120.78,1,120.78,10
5818,2021-11-19,CS165,Odisha,Furniture,Furnishings,P1756,3.5,4,14,3
5819,2020-06-10,CS162,Bihar,Office Supplies,Binders,P210,8.2,2,16.39,9
5820,2022-11-14,CS213,Jharkhand,Office Supplies,Art,P192,2.67,2,5.34,2
5821,2022-05-18,CS127,Telangana,Office Supplies,Art,P1440,9.24,3,27.72,4
5822,2020-06-21,CS210,Rajasthan,Office Supplies,Paper,P60,6.68,3,20.04,2
5823,2022-09-27,CS192,Gujarat,Office Supplies,Paper,P1286,35.44,1,35.44,8
5824,2020-10-05,CS230,Tripura,Office Supplies,Art,P1238,2.88,4,11.52,6
5825,2020-07-02,CS180,Telangana,Office Supplies,Fasteners,P790,2.01,2,4.02,4
5826,2021-05-20,CS177,West Bengal,Office Supplies,Binders,P1470,25.39,3,76.18,4
5827,2021-12-20,CS173,Tripura,Office Supplies,Supplies,P1459,10.98,6,65.88,10
5828,2023-12-01,CS146,Jharkhand,Furniture,Furnishings,P896,3.08,14,43.12,1
5829,2023-04-12,CS189,Himachal Pradesh,Furniture,Tables,P577,145.49,5,727.45,8
5830,2022-11-13,CS141,Arunachal Pradesh,Furniture,Furnishings,P1684,8.32,3,24.96,7
5831,2020-06-30,CS201,Karnataka,Technology,Accessories,P1301,63.99,3,191.98,9
5832,2021-01-05,CS148,Maharashtra,Office Supplies,Paper,P1736,4.15,2,8.29,10
5833,2023-01-19,CS213,Bihar,Furniture,Furnishings,P1331,27.98,5,139.92,5
5834,2020-03-29,CS184,Jharkhand,Office Supplies,Art,P610,15.87,1,15.87,9
5835,2021-04-20,CS183,Karnataka,Office Supplies,Binders,P264,0.9,7,6.29,6
5836,2020-07-21,CS106,Odisha,Office Supplies,Art,P1697,6.94,5,34.7,1
5837,2022-04-30,CS238,Uttar Pradesh,Office Supplies,Storage,P54,33.29,3,99.87,2
5838,2021-10-12,CS170,Punjab,Office Supplies,Paper,P1176,18.97,2,37.94,10
5839,2020-05-02,CS132,Maharashtra,Office Supplies,Labels,P1016,4.98,5,24.9,4
5840,2022-02-23,CS235,Karnataka,Furniture,Furnishings,P1485,27.42,3,82.26,6
5841,2021-10-12,CS141,Assam,Technology,Accessories,P819,59,3,177,8
5842,2021-08-30,CS107,Haryana,Furniture,Chairs,P1764,102.59,1,102.59,4
5843,2023-05-07,CS129,Arunachal Pradesh,Technology,Accessories,P663,22.7,1,22.7,4
5844,2021-02-04,CS172,Sikkim,Office Supplies,Paper,P427,31.01,3,93.02,9
5845,2024-02-13,CS238,Tamil Nadu,Office Supplies,Supplies,P489,6.39,2,12.77,7
5846,2020-06-30,CS163,Sikkim,Office Supplies,Envelopes,P945,8.75,4,35.01,5
5847,2023-12-13,CS229,Himachal Pradesh,Office Supplies,Paper,P647,39.15,1,39.15,8
5848,2022-09-28,CS199,Nagaland,Technology,Phones,P1427,155.99,7,1091.93,6
5849,2021-04-25,CS124,Uttarakhand,Office Supplies,Paper,P1464,55.98,2,111.96,8
5850,2020-05-15,CS145,Himachal Pradesh,Technology,Accessories,P1147,329.95,5,1649.75,4
5851,2020-11-06,CS236,Gujarat,Office Supplies,Paper,P1765,22.84,2,45.68,8
5852,2020-08-24,CS172,Maharashtra,Office Supplies,Paper,P751,6.68,9,60.12,8
5853,2020-12-31,CS160,Himachal Pradesh,Office Supplies,Binders,P346,8.34,5,41.72,1
5854,2023-02-04,CS142,Tamil Nadu,Office Supplies,Paper,P1011,8.95,8,71.6,3
5855,2021-06-20,CS234,Uttar Pradesh,Office Supplies,Labels,P565,2.88,7,20.16,2
5856,2023-10-09,CS235,Mizoram,Office Supplies,Labels,P2,4.91,6,29.46,4
5857,2023-05-27,CS123,Telangana,Office Supplies,Appliances,P1194,289.53,3,868.59,3
5858,2020-01-02,CS143,Chhattisgarh,Office Supplies,Paper,P424,6.48,2,12.96,9
5859,2021-12-17,CS159,Uttarakhand,Technology,Phones,P1740,5.5,1,5.5,7
5860,2021-09-30,CS205,Goa,Office Supplies,Binders,P418,30.4,4,121.6,6
5861,2021-06-30,CS190,Himachal Pradesh,Office Supplies,Binders,P1357,33.28,7,232.96,2
5862,2021-11-20,CS159,Rajasthan,Office Supplies,Envelopes,P1658,11.09,6,66.54,2
5863,2021-08-30,CS213,Uttarakhand,Office Supplies,Appliances,P367,14.42,3,43.26,4
5864,2022-10-27,CS141,Punjab,Furniture,Tables,P445,142.18,1,142.18,3
5865,2022-11-09,CS128,Uttarakhand,Office Supplies,Binders,P363,3.63,5,18.16,3
5866,2021-02-19,CS185,Tamil Nadu,Furniture,Bookcases,P1744,60.34,2,120.67,9
5867,2023-05-16,CS118,Mizoram,Technology,Phones,P855,149.99,3,449.97,4
5868,2021-02-09,CS147,Rajasthan,Office Supplies,Appliances,P1547,275.37,7,1927.59,3
5869,2022-10-02,CS212,West Bengal,Furniture,Bookcases,P239,120.98,1,120.98,1
5870,2023-02-10,CS193,Bihar,Office Supplies,Binders,P1665,315.98,1,315.98,6
5871,2023-06-09,CS145,Goa,Furniture,Chairs,P416,61.58,5,307.92,4
5872,2023-10-13,CS118,Assam,Office Supplies,Art,P615,2.38,3,7.15,4
5873,2023-08-15,CS145,Kerala,Office Supplies,Paper,P1545,7.29,7,51.02,1
5874,2022-01-02,CS159,Andhra Pradesh,Office Supplies,Fasteners,P79,6.31,4,25.25,2
5875,2020-03-01,CS212,Meghalaya,Furniture,Chairs,P592,56.69,1,56.69,1
5876,2021-09-06,CS226,Meghalaya,Technology,Phones,P1338,20.95,6,125.7,10
5877,2020-03-18,CS180,Uttarakhand,Technology,Phones,P308,95.99,2,191.98,1
5878,2022-03-06,CS151,Manipur,Office Supplies,Storage,P1143,2.98,7,20.86,10
5879,2023-08-19,CS225,Assam,Office Supplies,Binders,P275,6.43,3,19.3,5
5880,2021-04-07,CS171,Odisha,Furniture,Furnishings,P463,12.22,5,61.1,1
5881,2022-01-07,CS118,Sikkim,Furniture,Chairs,P1633,96.79,4,387.14,10
5882,2021-01-21,CS214,Uttar Pradesh,Office Supplies,Binders,P1448,5.8,4,23.2,10
5883,2020-06-22,CS178,Nagaland,Office Supplies,Supplies,P489,3.68,2,7.36,10
5884,2022-10-28,CS212,Chhattisgarh,Office Supplies,Storage,P789,14.97,7,104.79,1
5885,2021-07-25,CS210,Uttar Pradesh,Furniture,Bookcases,P1029,260.98,4,1043.92,1
5886,2020-10-06,CS194,Madhya Pradesh,Office Supplies,Paper,P1636,7.64,3,22.92,1
5887,2023-12-11,CS173,Nagaland,Office Supplies,Storage,P628,51.48,3,154.44,4
5888,2023-07-23,CS190,Karnataka,Office Supplies,Binders,P1509,1.98,4,7.92,10
5889,2020-07-16,CS178,West Bengal,Technology,Accessories,P666,16.36,6,98.16,4
5890,2021-03-19,CS199,Tamil Nadu,Technology,Phones,P953,29.39,8,235.15,9
5891,2022-11-26,CS128,Mizoram,Furniture,Tables,P474,330.59,2,661.18,3
5892,2020-11-22,CS119,West Bengal,Office Supplies,Art,P1008,37.74,3,113.22,10
5893,2020-01-02,CS191,Goa,Office Supplies,Paper,P1491,5.98,6,35.88,1
5894,2023-03-31,CS137,Himachal Pradesh,Office Supplies,Binders,P871,1511.99,3,4535.98,8
5895,2021-08-22,CS176,Uttarakhand,Office Supplies,Storage,P1616,12.41,9,111.67,8
5896,2021-03-26,CS120,Manipur,Technology,Accessories,P226,17.68,6,106.08,8
5897,2024-02-07,CS217,Manipur,Furniture,Chairs,P947,80.71,3,242.14,3
5898,2023-07-19,CS110,Mizoram,Office Supplies,Art,P147,4.13,3,12.39,3
5899,2021-11-08,CS144,Mizoram,Furniture,Furnishings,P1652,9.98,2,19.96,9
5900,2023-01-25,CS177,Haryana,Office Supplies,Storage,P3,113.64,3,340.92,10
5901,2022-05-03,CS194,Meghalaya,Furniture,Furnishings,P468,22.79,2,45.57,8
5902,2020-03-02,CS218,Arunachal Pradesh,Office Supplies,Binders,P303,3.59,8,28.75,1
5903,2020-08-20,CS176,Tripura,Furniture,Furnishings,P1388,6.28,5,31.4,5
5904,2022-03-08,CS220,Arunachal Pradesh,Furniture,Furnishings,P1652,9.98,4,39.92,6
5905,2021-04-15,CS160,Andhra Pradesh,Office Supplies,Paper,P751,6.68,1,6.68,3
5906,2020-03-17,CS174,Haryana,Office Supplies,Art,P532,2.78,3,8.34,10
5907,2023-02-09,CS157,Uttarakhand,Furniture,Furnishings,P1766,33.98,3,101.94,6
5908,2020-06-12,CS205,Sikkim,Office Supplies,Paper,P796,37.94,10,379.4,4
5909,2021-07-15,CS236,West Bengal,Furniture,Furnishings,P925,2.31,7,16.16,10
5910,2021-07-20,CS134,Tripura,Office Supplies,Paper,P710,18.27,3,54.82,4
5911,2023-09-20,CS157,Tripura,Office Supplies,Fasteners,P1739,3.41,5,17.05,3
5912,2023-09-08,CS106,West Bengal,Technology,Accessories,P1598,25,4,100,2
5913,2023-01-25,CS199,Tripura,Technology,Accessories,P1542,179.99,2,359.98,8
5914,2023-05-19,CS119,Sikkim,Technology,Phones,P44,79.99,3,239.98,1
5915,2023-10-16,CS182,Maharashtra,Technology,Accessories,P1391,199.99,1,199.99,4
5916,2021-11-08,CS185,Chhattisgarh,Office Supplies,Paper,P64,5.18,3,15.55,8
5917,2020-04-09,CS191,Bihar,Technology,Accessories,P994,90,5,450,5
5918,2021-05-26,CS211,Kerala,Technology,Phones,P157,156.79,5,783.96,3
5919,2020-02-01,CS167,Himachal Pradesh,Furniture,Furnishings,P1347,13.4,3,40.2,8
5920,2022-08-10,CS110,Mizoram,Office Supplies,Appliances,P395,10.98,4,43.92,2
5921,2022-09-19,CS142,Assam,Office Supplies,Binders,P346,8.34,3,25.03,8
5922,2022-11-22,CS104,Jharkhand,Furniture,Chairs,P1084,290.98,1,290.98,4
5923,2023-04-10,CS204,Andhra Pradesh,Office Supplies,Binders,P779,16.79,4,67.14,3
5924,2022-02-01,CS136,Maharashtra,Furniture,Chairs,P634,30.55,14,427.64,4
5925,2023-02-28,CS142,Tamil Nadu,Office Supplies,Fasteners,P321,5.81,7,40.67,5
5926,2020-05-09,CS213,Manipur,Office Supplies,Storage,P253,16.74,2,33.48,8
5927,2020-04-29,CS141,Kerala,Office Supplies,Binders,P757,4.87,2,9.73,6
5928,2023-03-07,CS187,Maharashtra,Office Supplies,Storage,P1035,15.51,6,93.06,9
5929,2020-08-28,CS237,West Bengal,Technology,Phones,P459,100.79,3,302.38,8
5930,2020-05-15,CS109,Uttarakhand,Office Supplies,Paper,P891,6.48,5,32.4,3
5931,2021-03-12,CS171,Telangana,Office Supplies,Storage,P1325,135.31,8,1082.48,3
5932,2022-05-10,CS175,Tripura,Office Supplies,Paper,P1656,18.97,3,56.91,1
5933,2020-01-03,CS132,Tripura,Furniture,Furnishings,P1109,19.4,4,77.6,4
5934,2020-12-26,CS207,Rajasthan,Office Supplies,Binders,P497,14.28,1,14.28,8
5935,2020-08-31,CS169,Rajasthan,Office Supplies,Paper,P552,7.28,7,50.96,10
5936,2023-07-12,CS119,Odisha,Office Supplies,Binders,P740,16.51,3,49.54,2
5937,2021-07-18,CS153,Meghalaya,Furniture,Furnishings,P409,15.98,3,47.95,6
5938,2023-12-10,CS138,Chhattisgarh,Office Supplies,Binders,P277,7.49,5,37.43,7
5939,2023-03-19,CS157,Kerala,Furniture,Furnishings,P1099,31.99,2,63.97,6
5940,2020-05-18,CS214,Nagaland,Furniture,Furnishings,P1064,55.02,3,165.05,6
5941,2023-08-15,CS114,Tripura,Office Supplies,Binders,P1246,4.41,4,17.62,1
5942,2021-08-28,CS167,Meghalaya,Office Supplies,Binders,P1155,7.64,5,38.19,6
5943,2023-11-29,CS122,Goa,Office Supplies,Art,P781,4.14,3,12.42,4
5944,2021-06-28,CS132,Sikkim,Furniture,Furnishings,P1730,151.36,5,756.8,5
5945,2021-09-28,CS111,Punjab,Office Supplies,Storage,P1161,13.58,3,40.74,6
5946,2020-07-01,CS226,Goa,Office Supplies,Appliances,P469,3.89,3,11.67,3
5947,2020-04-29,CS195,Tamil Nadu,Furniture,Furnishings,P1347,13.4,5,67,3
5948,2023-12-18,CS116,Kerala,Office Supplies,Binders,P1246,11.74,1,11.74,7
5949,2022-04-17,CS110,Mizoram,Office Supplies,Art,P17,5.84,2,11.68,10
5950,2020-04-20,CS106,Chhattisgarh,Office Supplies,Binders,P303,9.58,3,28.75,3
5951,2020-01-10,CS143,Andhra Pradesh,Office Supplies,Art,P667,22.99,5,114.95,7
5952,2020-02-13,CS133,Uttar Pradesh,Office Supplies,Fasteners,P1145,1.81,2,3.62,1
5953,2022-05-01,CS218,Rajasthan,Furniture,Chairs,P434,98.57,5,492.84,9
5954,2021-12-03,CS234,Haryana,Office Supplies,Storage,P881,155.06,7,1085.42,3
5955,2020-09-02,CS215,Tamil Nadu,Office Supplies,Paper,P258,5.34,6,32.06,5
5956,2020-11-28,CS127,Punjab,Office Supplies,Supplies,P1459,10.98,2,21.96,10
5957,2024-01-18,CS224,Bihar,Furniture,Chairs,P1256,122.99,3,368.97,7
5958,2022-08-17,CS231,Arunachal Pradesh,Office Supplies,Art,P1164,4.13,3,12.39,5
5959,2024-02-04,CS134,Odisha,Office Supplies,Storage,P352,110.98,3,332.94,2
5960,2023-08-11,CS133,Sikkim,Furniture,Chairs,P1108,280.78,5,1403.92,3
5961,2022-08-10,CS106,Gujarat,Technology,Phones,P384,10.9,2,21.8,10
5962,2021-02-04,CS149,Gujarat,Office Supplies,Envelopes,P240,83.93,3,251.79,7
5963,2022-04-19,CS229,Odisha,Office Supplies,Storage,P1616,12.41,9,111.67,4
5964,2021-05-15,CS177,Tripura,Technology,Accessories,P663,22.7,3,68.11,7
5965,2022-12-11,CS103,Telangana,Office Supplies,Art,P795,37.98,2,75.96,7
5966,2022-04-05,CS223,Telangana,Office Supplies,Binders,P363,4.54,6,27.24,3
5967,2022-08-22,CS137,Madhya Pradesh,Office Supplies,Art,P1170,2.94,3,8.82,1
5968,2023-09-09,CS192,Kerala,Furniture,Chairs,P1627,108.79,2,217.58,6
5969,2021-01-21,CS133,Assam,Technology,Accessories,P1488,16.59,5,82.95,2
5970,2020-10-08,CS120,Madhya Pradesh,Office Supplies,Labels,P1434,12.53,7,87.71,7
5971,2021-12-01,CS168,Haryana,Office Supplies,Appliances,P1547,275.37,4,1101.48,7
5972,2020-10-27,CS127,Sikkim,Office Supplies,Fasteners,P791,5,4,20,2
5973,2021-06-23,CS177,Andhra Pradesh,Office Supplies,Art,P159,2.66,3,7.98,9
